lat,lon,usda_zone,sunshine_1,sunshine_2,sunshine_3,sunshine_4,sunshine_5,sunshine_6,sunshine_7,sunshine_8,sunshine_9,sunshine_10,sunshine_11,sunshine_12
35.12608695652174,35.60777777777777,11.0,5.776803640201336,6.890503781555479,8.137391630165238,9.503449165884156,10.748935983570911,11.578641995732273,11.42917018447472,10.614350475041086,9.48404777395151,8.123399753328334,6.788709716028977,5.450444060449238
35.12608695652174,35.35925925925926,11.5,5.91329636110048,7.103251525253572,8.42750420361807,9.719678040907855,10.945296459369153,11.755302324025278,11.60546550113629,10.816654894949782,9.665305975002735,8.22806555372606,6.83655539122362,5.484080081132579
35.12608695652174,35.11074074074074,11.5,6.084369209639455,7.358080310285397,8.768681685979034,9.992050821555207,11.188845970496745,11.99110929741927,11.847012700987683,11.081746152796464,9.897282066398878,8.374536616117426,6.92077796167367,5.560673518012768
35.12608695652174,34.862222222222215,11.5,6.2126417700204986,7.546152834634766,9.020795762848046,10.186555680034003,11.35700258964671,12.159945958904325,12.018897268013205,11.269709778528686,10.067563719492494,8.484858752395617,6.980823615968894,5.628988456188854
35.12608695652174,34.61370370370369,11.5,6.280986533185268,7.639012713585054,9.14771593296808,10.277158370521988,11.428166844777335,12.248879111127561,12.114022018662506,11.366948786209491,10.153943036678301,8.544611198762784,7.011622355895626,5.686799356179427
35.12608695652174,34.36518518518518,11.5,6.320151901156424,7.689511637090511,9.2227765397315,10.324428274692282,11.459202736991887,12.310539816356254,12.192757439927645,11.445075776803147,10.216428132346373,8.588439568774728,7.037289024586359,5.728086751571845
35.12608695652174,34.11666666666666,11.5,6.343009601475404,7.709676612456374,9.263256141787751,10.338453806859471,11.455223740890201,12.345064678296573,12.254034511594652,11.503992242116704,10.259171501918491,8.623261414353244,7.0670735544533345,5.7576528183721996
35.12608695652174,33.86814814814814,11.5,6.343075928167415,7.69378195469243,9.264635241491936,10.316304817842365,11.413517093706536,12.350788235601575,12.300217573175706,11.547624233318428,10.281680528793853,8.645430156725357,7.099204234147341,5.764331746665422
35.12608695652174,33.61962962962963,11.0,6.411092319840587,7.758844781500082,9.342393532896109,10.3876540944628,11.469174497874123,12.447295304422486,12.438160054238997,11.677295278959111,10.390338779207628,8.757656132885264,7.214003554562908,5.839464204072856
35.12608695652174,33.371111111111105,10.5,6.405427367949145,7.748047164410384,9.350787568162584,10.41489122846907,11.503228269320905,12.529028475445742,12.545935340199485,11.769932954670704,10.456276823839291,8.804594375055565,7.25811117131116,5.858873864957497
35.12608695652174,33.12259259259258,9.5,6.3239836267735905,7.65901029845258,9.282009349774471,10.38153737203245,11.490811416027631,12.567832207010657,12.59928916724172,11.805738541325349,10.464299216444775,8.780320639078843,7.226614898947063,5.808993831401224
35.12608695652174,32.87407407407407,9.5,6.156807743220975,7.480166570244644,9.112510670658095,10.256994507154674,11.400735487546497,12.540165127087178,12.587214792175722,11.773856150529033,10.400617324959715,8.674957921136759,7.113176976682252,5.678833842010595
